,id,text,query
1947,1389479863325757440,"#PS4share

https://t.co/QCCPYvecYM https://t.co/g2cBwJyiVq",playstation 
1948,1389479860138033154,"RT @livedoornews: 【発表】ソニー、Discordとパートナーシップ締結
https://t.co/JKgcqnA60g

DiscordをどのようにPSNに取り込むかは明らかにしなかったが、「来年初頭から、コンソールとモバイルで、DiscordとPlaysta…",playstation 
1949,1389479857554341890,"Just dont get hit bruh that simple #PS4share

https://t.co/QhX6KboLhU https://t.co/d6bOOc9wsr",playstation 
1950,1389479856040124420,"ちょいと強いかった

https://t.co/bj4YoLKt9N https://t.co/RQ8J2oO5rc",playstation 
1951,1389479856002510849,"RT @StationOfPlay: Tentez de gagner une carte PSN 50€ ou un abonnement 12 mois au PS+ follow @StationOfPlay et @InstantGamingFR, RT ce twee…",playstation 
1952,1389479854337372161,PlayStation 4からブロードキャストを始めました！ #PS4live (原神)  live at https://t.co/nTRtJGJnqr,playstation 
1953,1389479849354428422,"RT @M0RIQN: #PlayStation #PS5 #プレゼント企画

PlayStation 5 結局買って1日もやってないからプレゼント企画します🎁

条件はリツイート　いいね　のみ
フォローいりません！ https://t.co/0GUkBBbhgf",playstation 
1954,1389479846514937856,"RT @TheSiteSupply: PS5 Giveaway 🥳

Prizes: 🎁
- 1x PlayStation 5

Rules:  📃
• Follow @TheSiteSupply, @MekRobotics, @Maze_IO, @torpedoAIO, @t…",playstation 
1955,1389479844916842502,"RT @M0RIQN: #PlayStation #PS5 #プレゼント企画

PlayStation 5 結局買って1日もやってないからプレゼント企画します🎁

条件はリツイート　いいね　のみ
フォローいりません！ https://t.co/0GUkBBbhgf",playstation 
1956,1389479840487600128,"RT @M0RIQN: #PlayStation #PS5 #プレゼント企画

PlayStation 5 結局買って1日もやってないからプレゼント企画します🎁

条件はリツイート　いいね　のみ
フォローいりません！ https://t.co/0GUkBBbhgf",playstation 
1957,1389479840408035332,"RT @thefootyarena: If Neymar scores ANYTIME against Manchester City tonight, we'll giveaway a PlayStation 5 console to a lucky fan.

Simply…",playstation 
1958,1389479838063415302,"RT @B24Esports: PlayStation anunciou uma parceria com o Discord, que vai permitir conectá-lo à PS5. https://t.co/xeSYASi5q8",playstation 
1959,1389479837761359874,"RT @ApexLegendsWiki: 『プレイステーション』が『ディスコード』とパートナーシップを結んだと発表！！2022年初めからPSNを使ってディスコードが使用可能に

#エーペックスレジェンズ #ApexLegends 

https://t.co/ypP20CWi85",playstation 
1960,1389479836645658628,"RT @ApexLegendsWiki: 『プレイステーション』が『ディスコード』とパートナーシップを結んだと発表！！2022年初めからPSNを使ってディスコードが使用可能に

#エーペックスレジェンズ #ApexLegends 

https://t.co/ypP20CWi85",playstation 
1961,1389479835899088898,LMAOOO https://t.co/uaGQ7gj4ak,playstation 
1962,1389479835165151233,"RT @JVCom: PlayStation et Discord s'associent !

Le service de communication sera disponible sur le PlayStation Network dès le début de l'a…",playstation 
1963,1389479827753766917,"RT @livedoornews: 【発表】ソニー、Discordとパートナーシップ締結
https://t.co/JKgcqnA60g

DiscordをどのようにPSNに取り込むかは明らかにしなかったが、「来年初頭から、コンソールとモバイルで、DiscordとPlaysta…",playstation 
1964,1389479826822615048,"RT @livedoornews: 【発表】ソニー、Discordとパートナーシップ締結
https://t.co/JKgcqnA60g

DiscordをどのようにPSNに取り込むかは明らかにしなかったが、「来年初頭から、コンソールとモバイルで、DiscordとPlaysta…",playstation 
1965,1389479826201841669,PlayStation 4からブロードキャストを始めました！ #PS4live (Apex Legends)  live at https://t.co/tYBiAbmT24,playstation 
1966,1389479822137696256,"RT @ESU9539: K #PS4share

https://t.co/1Ug090lH0W https://t.co/PcChy9XoQu",playstation 
1967,1389479815754002435,RT @discord: pog https://t.co/8dLFVWuZe2,playstation 
1968,1389479812155199488,@Adok16215 @Trevor44446238 @OSIRIS29W @codeeeyyy @PlayStation How does that boot taste?,playstation 
1969,1389479811735711748,"#PS4share

https://t.co/x8T8sfGg7w https://t.co/qzALloIjoI",playstation 
1970,1389479808329863169,"RT @livedoornews: 【発表】ソニー、Discordとパートナーシップ締結
https://t.co/JKgcqnA60g

DiscordをどのようにPSNに取り込むかは明らかにしなかったが、「来年初頭から、コンソールとモバイルで、DiscordとPlaysta…",playstation 
1971,1389479803816857606,Check out my broadcast from my PlayStation 4! #PS4live (Fortnite)  live at https://t.co/eQCEKvnpdh,playstation 
1972,1389479794174214145,RT @PlayStationFR: Nous annonçons un nouveau partenariat avec Discord. Le service s’intégrera à votre expérience sociale sur PlayStation en…,playstation 
1973,1389479793712893952,"RT @TheSiteSupply: PS5 Giveaway 🥳

Prizes: 🎁
- 1x PlayStation 5

Rules:  📃
• Follow @TheSiteSupply, @MekRobotics, @Maze_IO, @torpedoAIO, @t…",playstation 
1974,1389479791892606976,"RT @thefootyarena: If Neymar scores ANYTIME against Manchester City tonight, we'll giveaway a PlayStation 5 console to a lucky fan.

Simply…",playstation 
1975,1389479791242457088,@Ferrando95Alex @PlayStation What does this have to do with ps5 stock?,playstation 
1976,1389479789006921731,RT @PlayStation: Announcing PlayStation’s new partnership with Discord: https://t.co/W9C8SR7OXx https://t.co/LV4AhwbuBv,playstation 
1977,1389479783566913537,"#PS4share

https://t.co/yBXdPcKPIo https://t.co/Qu9EtX34HA",playstation 
1978,1389479782048571393,RT @PlayStation: Announcing PlayStation’s new partnership with Discord: https://t.co/W9C8SR7OXx https://t.co/LV4AhwbuBv,playstation 
1979,1389479779116756993,RT @PlayStation: Announcing PlayStation’s new partnership with Discord: https://t.co/W9C8SR7OXx https://t.co/LV4AhwbuBv,playstation 
1980,1389479778781077504,"なんかきもちいい #PS4share

https://t.co/4cEbE1AWH0 https://t.co/PNqo1QYFf5",playstation 
1981,1389479774121299972,RT @waffles041701: @InfamousLiberal @RealEggCooker @King_Shadow89 @PlayStation It really does because Quarrel crashes when ever a game push…,playstation 
1982,1389479771067846656,"WTFFFF IM DONE

https://t.co/VkDeWmTR8v https://t.co/GyeqlstyGz",playstation 
1983,1389479770174410753,"RT @livedoornews: 【発表】ソニー、Discordとパートナーシップ締結
https://t.co/JKgcqnA60g

DiscordをどのようにPSNに取り込むかは明らかにしなかったが、「来年初頭から、コンソールとモバイルで、DiscordとPlaysta…",playstation 
1984,1389479768962342913,"RT @thefootyarena: If Neymar scores ANYTIME against Manchester City tonight, we'll giveaway a PlayStation 5 console to a lucky fan.

Simply…",playstation 
1985,1389479768630906882,"RT @livedoornews: 5000RT：【発表】ソニー、Discordとパートナーシップ締結
https://t.co/JKgcqnA60g

DiscordをどのようにPSNに取り込むかは明らかにしなかったが、「来年初頭から、コンソールとモバイルで、Discordと…",playstation 
1986,1389479764478468097,"ラルフさんを探せ！からの王都鬼ごっこです！！
 #PS4share

https://t.co/CblxIppLpe https://t.co/4fllc0Nqyw",playstation 
1987,1389479762817650688,RT @RealEggCooker: @InfamousLiberal @King_Shadow89 @PlayStation that's not an official app,playstation 
1988,1389479761299185673,"RT @M0RIQN: #PlayStation #PS5 #プレゼント企画

PlayStation 5 結局買って1日もやってないからプレゼント企画します🎁

条件はリツイート　いいね　のみ
フォローいりません！ https://t.co/0GUkBBbhgf",playstation 
1989,1389479760246366208,"RT @gamespark: SIEがPlayStationとDiscord統合の取り組みを発表―2022年初頭を予定
https://t.co/lsejgcFxHJ",playstation 
1990,1389479752784769026,PlayStation 4からブロードキャストを始めました！ #PS4live (Apex Legends)  live at https://t.co/RflljywmMm,playstation 
1991,1389479752453394433,"RT @ApexLegendsWiki: 『プレイステーション』が『ディスコード』とパートナーシップを結んだと発表！！2022年初めからPSNを使ってディスコードが使用可能に

#エーペックスレジェンズ #ApexLegends 

https://t.co/ypP20CWi85",playstation 
1992,1389479749878124549,"なんかすごく悲しい気持ちになった
 #PS4share

https://t.co/jnzS1dYUNc https://t.co/X2kFq2Zn8l",playstation 
1993,1389479747462205441,PlayStation 4からブロードキャストを始めました！ #PS4live (Apex Legends)  live at https://t.co/vgRi2yEnLj,playstation 
1994,1389479743339237377,"RT @Frandroid: Le procès Epic vs Apple révèle des documents confidentiels de Sony ! 
On y apprend que PlayStation détestait vraiment le cro…",playstation 
1995,1389479739904167938,"Sony объявила, что в начале 2022 года Discord появится на PlayStation.

Примечательно, что примерно полтора месяца назад ходили слухи о покупке Discord компанией Microsoft за $10 млрд. Видимо, не сложилось. https://t.co/QA7AlowmYU",playstation 
1996,1389479737278406656,"RT @m0ryank0: チャンポン　＃もくもりペクス　＃apex #PS4share

https://t.co/lgd3j0NcdR https://t.co/ZzAO2LA4lN",playstation 
1997,1389479736062058496,"好きなクリップ

https://t.co/zswdA71JT5 https://t.co/BkA0ttvikX",playstation 
1998,1389479732832473090,PlayStation 4からブロードキャストを始めました！ #PS4live (NieR Replicant ver.1.22474487139...)  live at https://t.co/qvw9MesZhi,playstation 
1999,1389479728894169089,RT @PlayStation: Announcing PlayStation’s new partnership with Discord: https://t.co/W9C8SR7OXx https://t.co/LV4AhwbuBv,playstation 
2000,1389479725639290880,"RT @thefootyarena: If Neymar scores ANYTIME against Manchester City tonight, we'll giveaway a PlayStation 5 console to a lucky fan.

Simply…",playstation 
2001,1389479724808908803,"RT @m0ryank0: ＃apex  #もくもりペクス  #PS4share

https://t.co/lgd3j0NcdR https://t.co/470yD3mGMf",playstation 
2002,1389479723676225538,"RT @livedoornews: 【発表】ソニー、Discordとパートナーシップ締結
https://t.co/JKgcqnA60g

DiscordをどのようにPSNに取り込むかは明らかにしなかったが、「来年初頭から、コンソールとモバイルで、DiscordとPlaysta…",playstation 
2003,1389479722053259267,"RT @Vv_Zero_vV: やっと行けた、、！！マジで嬉しい！！

https://t.co/wBSqv26gXh https://t.co/10XW0LVLe7",playstation 
2004,1389479720417304576,"#PS4share

https://t.co/x8T8sfGg7w https://t.co/8Ysvpe4UiX",playstation 
2005,1389479719230390273,"RT @thefootyarena: If Neymar scores ANYTIME against Manchester City tonight, we'll giveaway a PlayStation 5 console to a lucky fan.

Simply…",playstation 
2006,1389479716818542592,"RT @M0RIQN: #PlayStation #PS5 #プレゼント企画

PlayStation 5 結局買って1日もやってないからプレゼント企画します🎁

条件はリツイート　いいね　のみ
フォローいりません！ https://t.co/0GUkBBbhgf",playstation 
2007,1389479716608831489,"RT @itmedia_news: SIE、PlayStation NetworkにDiscordを“統合”へ
https://t.co/gajqEA7pbR",playstation 
2008,1389479714369282049,"このゲームやめます

https://t.co/EC9ePYSsed https://t.co/Z3DHXymZBx",playstation 
2009,1389479712666226690,RT @PlayStation: Announcing PlayStation’s new partnership with Discord: https://t.co/W9C8SR7OXx https://t.co/LV4AhwbuBv,playstation 
2010,1389479712246861825,"RT @Chiko_Feeleasy: い　　つ　　も　　の　　　　　　　(C)SQUARE ENIX CO., LTD. All Rights Reserved. 

https://t.co/PC79xFflsO https://t.co/4D4CpUUTSj",playstation 
2011,1389479706546696196,PlayStation 4からブロードキャストを始めました！ #PS4live (NieR Replicant ver.1.22474487139...)  live at https://t.co/ypUmh91mJH,playstation 
2012,1389479706177769472,"RT @thefootyarena: If Neymar scores ANYTIME against Manchester City tonight, we'll giveaway a PlayStation 5 console to a lucky fan.

Simply…",playstation 
2013,1389479706156748800,c’est la meilleure annonce de Sony depuis bien longtemps https://t.co/gFm7LTFtC1,playstation 
2014,1389479705867390979,"RT @M0RIQN: #PlayStation #PS5 #プレゼント企画

PlayStation 5 結局買って1日もやってないからプレゼント企画します🎁

条件はリツイート　いいね　のみ
フォローいりません！ https://t.co/0GUkBBbhgf",playstation 
2015,1389479701815599105,"龍が如く０　誓いの場所
大・大・大成功！ (ブロンズ)
武具探索で最高の結果報告を受けた #PS4share https://t.co/viSqsIbqKF https://t.co/G20KxGuz3g",playstation 
2016,1389479701698138112,PLAYSTATION DEALS:  Sony Playstation 2 PS2 Slim Game Console + Genuine Controller Bundle WORKS GREAT https://t.co/ATYtv6bQji https://t.co/pchSohjOon,playstation 
2017,1389479701446479876,"RT @AmongUsGame: 🌟 AMONG US - COMING TO PLAYSTATION 🌟

get ready to welcome a whole new crew on board!!
✨ on PS4 and PS5 consoles later thi…",playstation 
2018,1389479698086830083,"ペルソナ５ ザ・ロイヤル
テクニシャン (ブロンズ)
テクニカルを発生させた #PS4share https://t.co/EUJ3TlNDxv https://t.co/0PkYoSQZiD",playstation 
2019,1389479694584659969,"@PlayStation This is dope for yall on playstation, glad to see it",playstation 
2020,1389479694286925824,"RT @tmiyatake1: SonyがDiscordと資本提携、PlayStation NetworkにDiscordが組み込まれる予定。

https://t.co/MHGrEfQMYr",playstation 
2021,1389479693192138752,"RT @ApexLegendsWiki: 『プレイステーション』が『ディスコード』とパートナーシップを結んだと発表！！2022年初めからPSNを使ってディスコードが使用可能に

#エーペックスレジェンズ #ApexLegends 

https://t.co/ypP20CWi85",playstation 
2022,1389479693020286977,PLAYSTATION DEALS:  PS Vita Slim PCH-2001 Portable Console System Sony PlayStation 8gb Card https://t.co/eY3QId3A6q https://t.co/17KjlWO28w,playstation 
2023,1389479692269326338,"RT @ApexLegendsWiki: 『プレイステーション』が『ディスコード』とパートナーシップを結んだと発表！！2022年初めからPSNを使ってディスコードが使用可能に

#エーペックスレジェンズ #ApexLegends 

https://t.co/ypP20CWi85",playstation 
2024,1389479691279507459,"RT @ApexLegendsWiki: 『プレイステーション』が『ディスコード』とパートナーシップを結んだと発表！！2022年初めからPSNを使ってディスコードが使用可能に

#エーペックスレジェンズ #ApexLegends 

https://t.co/ypP20CWi85",playstation 
2025,1389479690990149634,"RT @livedoornews: 【発表】ソニー、Discordとパートナーシップ締結
https://t.co/JKgcqnA60g

DiscordをどのようにPSNに取り込むかは明らかにしなかったが、「来年初頭から、コンソールとモバイルで、DiscordとPlaysta…",playstation 
2026,1389479688091865090,SIEが「Discord」とのパートナーシップ締結を発表。2022年前半にPlayStationとモバイルにおいてDiscordの提供へ https://t.co/bj10XZcqB2,playstation 
2027,1389479687861293058,RT @NymonGames: Nuevos juegos del plus: https://t.co/ms20m4BqSe https://t.co/yzaX5EcNht,playstation 
2028,1389479683712974855,PLAYSTATION DEALS:  Sony Playstation 1 PS1 Original Console SCPH- 5501 w/2 Controllers Tested Bundle https://t.co/qhHoDBXDd4 https://t.co/v6ACysNJrd,playstation 
2029,1389479680970002435,"くれーばぁぁあああ

#APEX #クレーバー

https://t.co/IHakqGVWLI https://t.co/eRnUwiK1va",playstation 
2030,1389479680923901953,"RT @ApexLegendsWiki: 『プレイステーション』が『ディスコード』とパートナーシップを結んだと発表！！2022年初めからPSNを使ってディスコードが使用可能に

#エーペックスレジェンズ #ApexLegends 

https://t.co/ypP20CWi85",playstation 
2031,1389479680202493954,"RT @ESU9539: O cara caindo#PS4share

https://t.co/1Ug090lH0W https://t.co/A44aR3TCuA",playstation 
2032,1389479678931525634,¿Será que @NimoTV_ES #NimoTV sea una aplicación que de verdad haga famosos a pequeños streamers? ¿O solo a youtubers que patrocinaron su app? Los leo #ApexLegends #Battlefield #twitch #PlayStation #MTGArena @DalasReview,playstation 
2033,1389479678730178561,PLAYSTATION DEALS:  Sony PlayStation 5 PS5 Digital Edition Video Game Console Brand New IN HAND https://t.co/G8ROajPbc7 https://t.co/yQpFWFHcCt,playstation 
2034,1389479677606121477,PlayStation 4からブロードキャストを始めました！ #PS4live (Apex Legends)  live at https://t.co/WaKgoJOtlN,playstation 
2035,1389479676859518981,"Le procès Epic vs Apple révèle des documents confidentiels de Sony ! 
On y apprend que PlayStation détestait vraiment le crossplay et le facture aux développeurs ! 👇 https://t.co/4PxDmXkbEh",playstation 
2036,1389479674783404033,RT @PlayStation: Announcing PlayStation’s new partnership with Discord: https://t.co/W9C8SR7OXx https://t.co/LV4AhwbuBv,playstation 
2037,1389479673868939264,PLAYSTATION DEALS:  SONY PS3/PlayStation 3 Console (1TB upgraded) Black CECH-2001A with original box https://t.co/gFo1IEGnIC https://t.co/JcwlTGfol1,playstation 
2038,1389479670865870850,"RT @livedoornews: 【発表】ソニー、Discordとパートナーシップ締結
https://t.co/JKgcqnA60g

DiscordをどのようにPSNに取り込むかは明らかにしなかったが、「来年初頭から、コンソールとモバイルで、DiscordとPlaysta…",playstation 
2039,1389479668185804801,RT @Theorus_: Bravo à eux ils viennent de vaincre Xbox,playstation 
2040,1389479664977055749,"RT @thefootyarena: If Neymar scores ANYTIME against Manchester City tonight, we'll giveaway a PlayStation 5 console to a lucky fan.

Simply…",playstation 
2041,1389479664419147777,"ペルソナ５ ザ・ロイヤル
はじめてのワイヤー (ブロンズ)
ワイヤーで移動をした #PS4share https://t.co/EUJ3TlNDxv https://t.co/Xmkv57nkr3",playstation 
2042,1389479663089582085,"5, TROJAN Condom，美國最信任的特洛伊人安全套。

6，Smack Down - Shut your mouth Playstation 2遊戲，還看到3D建模的Vince McMahon出鏡。

7. KitKat，流水線工人跳舞吃KitKat。

8, 佳潔士

9, 一群巫師坐船在海上航行，突然遭到巨龍襲擊——黃金太陽失落的時代GBA版廣告。",playstation 
2043,1389479659981656065,"RT @livedoornews: 【発表】ソニー、Discordとパートナーシップ締結
https://t.co/JKgcqnA60g

DiscordをどのようにPSNに取り込むかは明らかにしなかったが、「来年初頭から、コンソールとモバイルで、DiscordとPlaysta…",playstation 
2044,1389479659969077248,"RT @TheSiteSupply: PS5 Giveaway 🥳

Prizes: 🎁
- 1x PlayStation 5

Rules:  📃
• Follow @TheSiteSupply, @MekRobotics, @Maze_IO, @torpedoAIO, @t…",playstation 
2045,1389479657351704579,"RT @livedoornews: 【発表】ソニー、Discordとパートナーシップ締結
https://t.co/JKgcqnA60g

DiscordをどのようにPSNに取り込むかは明らかにしなかったが、「来年初頭から、コンソールとモバイルで、DiscordとPlaysta…",playstation 
2046,1389479656504451074,"RT @ApexLegendsWiki: 『プレイステーション』が『ディスコード』とパートナーシップを結んだと発表！！2022年初めからPSNを使ってディスコードが使用可能に

#エーペックスレジェンズ #ApexLegends 

https://t.co/ypP20CWi85",playstation 
2047,1389479655527309312,"RT @th_rukine: 昨日、Apexのクロスプレイでゲーム内VC以外でやり方ない？って聞かれたのでやり方まとめ。多分これで合ってるはず。
2枚目は大抵音量低下が発生するから調整が必要になる。

【PS4リモートプレイ】
https://t.co/bJqzEgRVr8…",playstation 
2048,1389479654449369089,"RT @M0RIQN: #PlayStation #PS5 #プレゼント企画

PlayStation 5 結局買って1日もやってないからプレゼント企画します🎁

条件はリツイート　いいね　のみ
フォローいりません！ https://t.co/0GUkBBbhgf",playstation 
2049,1389479653648199680,"タカちゃん強化のことを忘れてた人 #PS4share

https://t.co/qA4ttGBpJK https://t.co/xqbs0EuMPh",playstation 
2050,1389479648640311296,"RT @TheSiteSupply: PS5 Giveaway 🥳

Prizes: 🎁
- 1x PlayStation 5

Rules:  📃
• Follow @TheSiteSupply, @MekRobotics, @Maze_IO, @torpedoAIO, @t…",playstation 
2051,1389479647381889024,"RT @ApexLegendsWiki: 『プレイステーション』が『ディスコード』とパートナーシップを結んだと発表！！2022年初めからPSNを使ってディスコードが使用可能に

#エーペックスレジェンズ #ApexLegends 

https://t.co/ypP20CWi85",playstation 
2052,1389479644512980997,"RT @livedoornews: 【発表】ソニー、Discordとパートナーシップ締結
https://t.co/JKgcqnA60g

DiscordをどのようにPSNに取り込むかは明らかにしなかったが、「来年初頭から、コンソールとモバイルで、DiscordとPlaysta…",playstation 
2053,1389479644060024834,PlayStation 4からブロードキャストを始めました！ #PS4live (Apex Legends)  live at https://t.co/9T5ris6a2d,playstation 
2054,1389479643061891075,"#wwe2k19 Diesel has a seizure #PS4share

https://t.co/3nMFotpjLG https://t.co/eI0tVct88d",playstation 
2055,1389479642604609537,"#PS4share

https://t.co/WJaueuU1vP https://t.co/998KrI91ug",playstation 
2056,1389479642114007040,"RT @ApexLegendsWiki: 『プレイステーション』が『ディスコード』とパートナーシップを結んだと発表！！2022年初めからPSNを使ってディスコードが使用可能に

#エーペックスレジェンズ #ApexLegends 

https://t.co/ypP20CWi85",playstation 
2057,1389479639656148993,"RT @thefootyarena: If Neymar scores ANYTIME against Manchester City tonight, we'll giveaway a PlayStation 5 console to a lucky fan.

Simply…",playstation 
2058,1389479639584759808,"@TeemovsAll @Powerbazinga Todos están en la PS Plus de la PlayStation 4, por si te animas.",playstation 
2059,1389479636577443842,"RT @thedoonats: Spazzata classica

https://t.co/7L4VP8H64l https://t.co/A1ZIlG61TA",playstation 
2060,1389479635776417792,"RT @TheSiteSupply: PS5 Giveaway 🥳

Prizes: 🎁
- 1x PlayStation 5

Rules:  📃
• Follow @TheSiteSupply, @MekRobotics, @Maze_IO, @torpedoAIO, @t…",playstation 
2061,1389479628532748290,"RT @M0RIQN: #PlayStation #PS5 #プレゼント企画

PlayStation 5 結局買って1日もやってないからプレゼント企画します🎁

条件はリツイート　いいね　のみ
フォローいりません！ https://t.co/0GUkBBbhgf",playstation 
2062,1389479626208989186,"たくしょ

https://t.co/sjOZgo7edp https://t.co/1AKirINk5b",playstation 
2063,1389479625500155904,"RT @M0RIQN: #PlayStation #PS5 #プレゼント企画

PlayStation 5 結局買って1日もやってないからプレゼント企画します🎁

条件はリツイート　いいね　のみ
フォローいりません！ https://t.co/0GUkBBbhgf",playstation 
2064,1389479625458294787,"RT @yoshimiru_SS: #昭和の日 
『電撃PlayStation』の創刊２号の表紙に描いた、モリガン。

意外と文字で書かれてるゲームタイトルに昭和感が無い(笑) https://t.co/QOfRIjG65X",playstation 
2065,1389479625064026117,"ペルソナ５ ザ・ロイヤル
派手にいこう (ブロンズ)
凶魔の爆発で敵を倒した #PS4share https://t.co/EUJ3TlNDxv https://t.co/n0iDcVlyrt",playstation 
2066,1389479624959139843,"等速疑われました

https://t.co/ibz9w2XdIE https://t.co/vEa8MGcPSP",playstation 
2067,1389479619884109825,"Por pajin #PS4share

https://t.co/847SY9Wjfm https://t.co/LXze8vQwMF",playstation 
2068,1389479617405329409,https://t.co/OsBab6PEfA https://t.co/HdQHj1IksX,playstation 
2069,1389479617019355141,"RT @livedoornews: 【発表】ソニー、Discordとパートナーシップ締結
https://t.co/JKgcqnA60g

DiscordをどのようにPSNに取り込むかは明らかにしなかったが、「来年初頭から、コンソールとモバイルで、DiscordとPlaysta…",playstation 
2070,1389479616612429826,"かわいい #PS4share

https://t.co/M4ZtTMM13X https://t.co/fezQkavaRK",playstation 
2071,1389479612233703424,"RT @ApexLegendsWiki: 『プレイステーション』が『ディスコード』とパートナーシップを結んだと発表！！2022年初めからPSNを使ってディスコードが使用可能に

#エーペックスレジェンズ #ApexLegends 

https://t.co/ypP20CWi85",playstation 
2072,1389479610765647874,"本日ﾍﾟｸｽ

https://t.co/jMKe55iGPP https://t.co/uLtJWsySqh",playstation 
2073,1389479598753140737,"視野角5しか無いだろ笑笑
＃APEX
＃今日のクリップ

https://t.co/D4cDbOpVXN https://t.co/RXW6xAwWVR",playstation 
2074,1389479597754896384,"RT @M0RIQN: #PlayStation #PS5 #プレゼント企画

PlayStation 5 結局買って1日もやってないからプレゼント企画します🎁

条件はリツイート　いいね　のみ
フォローいりません！ https://t.co/0GUkBBbhgf",playstation 
2075,1389479590549245953,"RT @thefootyarena: If Neymar scores ANYTIME against Manchester City tonight, we'll giveaway a PlayStation 5 console to a lucky fan.

Simply…",playstation 
2076,1389479589693562881,RT @PlayStation: Announcing PlayStation’s new partnership with Discord: https://t.co/W9C8SR7OXx https://t.co/LV4AhwbuBv,playstation 
2077,1389479589563428866,"RT @LoveNasubee: ここのアレンジって違法？ #PS4share

https://t.co/fVRFpCOcVE https://t.co/ScDE6hprV4",playstation 
2078,1389479588477210627,RT @Theorus_: Bravo à eux ils viennent de vaincre Xbox,playstation 
2079,1389479587273486337,"RT @thefootyarena: If Neymar scores ANYTIME against Manchester City tonight, we'll giveaway a PlayStation 5 console to a lucky fan.

Simply…",playstation 
2080,1389479583364239363,RT @PlayStation: Announcing PlayStation’s new partnership with Discord: https://t.co/W9C8SR7OXx https://t.co/LV4AhwbuBv,playstation 
2081,1389479583292948480,"RT @M0RIQN: #PlayStation #PS5 #プレゼント企画

PlayStation 5 結局買って1日もやってないからプレゼント企画します🎁

条件はリツイート　いいね　のみ
フォローいりません！ https://t.co/0GUkBBbhgf",playstation 
2082,1389479583003512832,"#PS4share

https://t.co/31jghckhVZ https://t.co/MRIYRuVRoS",playstation 
2083,1389479581258817536,"ペルソナ５ ザ・ロイヤル
繋がる一手 (ブロンズ)
バトンタッチを行った #PS4share https://t.co/EUJ3Tlw2FX https://t.co/Aj7S0cjKO6",playstation 
2084,1389479579711021056,"RT @thefootyarena: If Neymar scores ANYTIME against Manchester City tonight, we'll giveaway a PlayStation 5 console to a lucky fan.

Simply…",playstation 
2085,1389479579295784963,"RT @ApexLegendsWiki: 『プレイステーション』が『ディスコード』とパートナーシップを結んだと発表！！2022年初めからPSNを使ってディスコードが使用可能に

#エーペックスレジェンズ #ApexLegends 

https://t.co/ypP20CWi85",playstation 
2086,1389479575432794118,"RT @ApexLegendsWiki: 『プレイステーション』が『ディスコード』とパートナーシップを結んだと発表！！2022年初めからPSNを使ってディスコードが使用可能に

#エーペックスレジェンズ #ApexLegends 

https://t.co/ypP20CWi85",playstation 
2087,1389479572219973635,"RT @ApexLegendsWiki: 『プレイステーション』が『ディスコード』とパートナーシップを結んだと発表！！2022年初めからPSNを使ってディスコードが使用可能に

#エーペックスレジェンズ #ApexLegends 

https://t.co/ypP20CWi85",playstation 
2088,1389479568000491521,"My Zhongli banner experience

https://t.co/Z7oTPZY5gk https://t.co/0ySXB8bWeY",playstation 
2089,1389479565823823873,RT @KBGearl: Check out my broadcast from my PlayStation 4! #PS4live (Call of Duty®: Black Ops Cold War)  live at https://t.co/ZEsP61Kdxr,playstation 
2090,1389479565521657857,RT @risutaato12: PlayStation 4からブロードキャストを始めました！ #PS4live (Apex Legends)  live at https://t.co/mkqM0H61XR,playstation 
2091,1389479564942921728,Check out my broadcast from my PlayStation 4! #PS4live (Monster Hunter World: Iceborne)  live at https://t.co/eeWjtvvd8x,playstation 
2092,1389479564817141761,RT @PlayStation: Announcing PlayStation’s new partnership with Discord: https://t.co/W9C8SR7OXx https://t.co/LV4AhwbuBv,playstation 
2093,1389479563537920002,RT @PlayStation: Announcing PlayStation’s new partnership with Discord: https://t.co/W9C8SR7OXx https://t.co/LV4AhwbuBv,playstation 
2094,1389479563520987137,"#PS4share

https://t.co/x8T8sfGg7w https://t.co/rNqWe1fUD7",playstation 
2095,1389479562485055488,Sony announces investment and partnership with Discord to bring the chat app to PlayStation https://t.co/dN0Lrr73rO,playstation 
2096,1389479560127856641,"RT @gamespark: SIEがPlayStationとDiscord統合の取り組みを発表―2022年初頭を予定
https://t.co/lsejgcFxHJ",playstation 
2097,1389479559981158406,Sony Plans to Integrate Discord in PlayStation Consoles Starting Next Year https://t.co/RILyLuY2C5,playstation 
2098,1389479559570022400,"RT @TheSiteSupply: PS5 Giveaway 🥳

Prizes: 🎁
- 1x PlayStation 5

Rules:  📃
• Follow @TheSiteSupply, @MekRobotics, @Maze_IO, @torpedoAIO, @t…",playstation 
2099,1389479558018080771,"でかボス戦闘たのしすぎい！ #PS4share

https://t.co/8XboiP7NwM https://t.co/RdWMKJbFPr",playstation 
2100,1389479557162491904,"RT @thefootyarena: If Neymar scores ANYTIME against Manchester City tonight, we'll giveaway a PlayStation 5 console to a lucky fan.

Simply…",playstation 
2101,1389479556113969154,"RT @itmedia_news: SIE、PlayStation NetworkにDiscordを“統合”へ
https://t.co/gajqEA7pbR",playstation 
2102,1389479550904537088,"RT @M0RIQN: #PlayStation #PS5 #プレゼント企画

PlayStation 5 結局買って1日もやってないからプレゼント企画します🎁

条件はリツイート　いいね　のみ
フォローいりません！ https://t.co/0GUkBBbhgf",playstation 
